fish_id,site_id,year,day,month,location,fish_num,species,length,height,Lep_cope,chalA,chalB,Lep_PAmale,Lep_PAfemale,Lep_male,Lep_nongravid,Lep_gravid,Caligus_cope,Caligus_mot,Caligus_gravid,unid_cope,chal_unid,unid_PA,unid_adult,chal_scar,pred_scar,mot_scar,hem,mateguarding,eroded_gill,blue_blotches,pinched_belly,scales,white_eye,Grazed_gill_plate,Lironca,comments,sum_all_lice,Prevalence,Motile Lep,Motile Caligus,chal,attached 
949,47,2019,8,5,Buckle Bay,21,chum,59,9,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,white eye,1,1,0,0,1,1
950,47,2019,8,5,Buckle Bay,22,chum,51,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,2,4
951,47,2019,8,5,Buckle Bay,23,chum,48,8,,2,,1,,,,,,,,,,,,1,,,,,,1,,,,,,scarred flank,3,1,1,0,2,2
952,47,2019,8,5,Buckle Bay,24,chum,56,11,,,,,,,,,,,,,,,,,,,,,,,,1,,,,white eye,0,0,0,0,0,0
953,47,2019,8,5,Buckle Bay,25,chum,55,9,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,"white eye, ANF",2,1,0,0,1,2
954,47,2019,8,5,Buckle Bay,26,chum,46,8,,2,1,,,,,,,,,,,,,,,,,,,1,,,,,,white eye,3,1,0,0,3,3
955,47,2019,8,5,Buckle Bay,27,chum,56,9,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,white eye,3,1,0,0,3,3
956,47,2019,8,5,Buckle Bay,28,chum,56,10,,,,1,,,,,,,,,,,,,,,,,,1,,1,,,,white eye,1,1,1,0,0,0
957,47,2019,8,5,Buckle Bay,29,chum,52,8,,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,white eye,2,1,0,0,2,2
958,48,2019,10,5,Bedwell estuary 3,1,chum,46,6,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,0,3,3
959,48,2019,10,5,Bedwell estuary 3,2,chum,51,8,,2,3,,,,,,,,,,,,,1,,,,,,1,,,,,,,5,1,0,0,5,5
960,48,2019,10,5,Bedwell estuary 3,3,chum,45,7,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,1,0,0,1,2
961,48,2019,10,5,Bedwell estuary 3,4,chum,55,7,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,2,2
962,48,2019,10,5,Bedwell estuary 3,5,chum,38,5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,0,0,0,0,0
963,48,2019,10,5,Bedwell estuary 3,6,chum,44,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
964,48,2019,10,5,Bedwell estuary 3,7,chum,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
965,48,2019,10,5,Bedwell estuary 3,8,chum,57,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
966,48,2019,10,5,Bedwell estuary 3,9,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
967,48,2019,10,5,Bedwell estuary 3,10,chum,49,8,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,2,1,0,0,2,2
968,48,2019,10,5,Bedwell estuary 3,11,chum,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
969,48,2019,10,5,Bedwell estuary 3,12,chum,53,9,,3,2,,,,,,,,,,,,,1,,,,,,1,,,,,,,5,1,0,0,5,5
970,48,2019,10,5,Bedwell estuary 3,13,chum,46,6,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,0,0,1,1
971,48,2019,10,5,Bedwell estuary 3,14,chum,41,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
972,48,2019,10,5,Bedwell estuary 3,15,chum,55,9,,,1,,1,,,,,,,,,,,1,,,,,,,,1,,,,,2,1,1,0,1,1
973,48,2019,10,5,Bedwell estuary 3,16,chum,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
974,48,2019,10,5,Bedwell estuary 3,17,chum,47,7,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,0,0,0,0,0
975,48,2019,10,5,Bedwell estuary 3,18,chum,51,9,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,1
976,48,2019,10,5,Bedwell estuary 3,19,chum,54,8,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,0,0,1,1
977,48,2019,10,5,Bedwell estuary 3,20,chum,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
978,48,2019,10,5,Bedwell estuary 3,21,chum,53,7,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,1,0,0,2,2
979,48,2019,10,5,Bedwell estuary 3,22,chum,47,7,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1
980,48,2019,10,5,Bedwell estuary 3,23,chum,54,8,1,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,3,1,0,0,2,3
981,48,2019,10,5,Bedwell estuary 3,24,chum,53,7,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,3,1,0,0,2,3
982,48,2019,10,5,Bedwell estuary 3,25,chum,48,8,,3,1,,,,,,,,,,,,,1,,,,,,,,,,,,,4,1,0,0,4,4
983,48,2019,10,5,Bedwell estuary 3,26,chum,52,8,,,2,,,,,,,,,,,,,1,,,,,,1,,,,,,,2,1,0,0,2,2
984,48,2019,10,5,Bedwell estuary 3,27,chum,47,7,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,0,1,1
985,48,2019,10,5,Bedwell estuary 3,28,chum,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
986,48,2019,10,5,Bedwell estuary 3,29,chum,42,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
987,48,2019,10,5,Bedwell estuary 3,30,chum,54,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1
988,48,2019,10,5,Bedwell estuary 3,31,chum,52,8,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1
989,48,2019,10,5,Bedwell estuary 3,32,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
990,48,2019,10,5,Bedwell estuary 3,33,chum,55,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,1,2
991,48,2019,10,5,Bedwell estuary 3,34,chum,50,7,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,0,0,1,1
992,48,2019,10,5,Bedwell estuary 3,35,chum,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
993,48,2019,10,5,Bedwell estuary 3,36,chum,53,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1
994,48,2019,10,5,Bedwell estuary 3,37,chum,54,9,,,2,,1,,,,,,,,,,,1,,,,,,,,,,,,,3,1,1,0,2,2
995,48,2019,10,5,Bedwell estuary 3,38,chum,54,9,,,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,1,1,0,0,1,1
996,48,2019,10,5,Bedwell estuary 3,39,chum,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
997,48,2019,10,5,Bedwell estuary 3,40,chum,52,9,1,1,2,,,,,,,,,,,,,1,,,,,,,,,,,,,4,1,0,0,3,4
998,48,2019,10,5,Bedwell estuary 3,41,chum,39,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
999,48,2019,10,5,Bedwell estuary 3,42,chum,47,6,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,white eye,3,1,0,0,3,3
1000,48,2019,10,5,Bedwell estuary 3,43,chum,47,7,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,white eye,1,1,0,0,1,1
1001,48,2019,10,5,Bedwell estuary 3,44,chum,55,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
1002,48,2019,10,5,Bedwell estuary 3,45,chum,45,7,,3,3,,,,,,,,,,,,,4,,,,,,,,,,,,,6,1,0,0,6,6
1003,48,2019,10,5,Bedwell estuary 3,46,chum,46,9,2,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,4,1,0,0,2,4
1004,48,2019,10,5,Bedwell estuary 3,47,chum,38,5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,0,0,0,0,0
1005,48,2019,10,5,Bedwell estuary 3,48,chum,53,9,,2,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,4,1,1,0,3,3
1006,48,2019,10,5,Bedwell estuary 3,49,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1007,48,2019,10,5,Bedwell estuary 3,50,chum,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1008,48,2019,10,5,Bedwell estuary,51,coho,87,16,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,1,1,0,1,0,0
1009,49,2019,10,5,Bedwell estuary 4,1,chum,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1010,49,2019,10,5,Bedwell estuary 4,2,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1011,49,2019,10,5,Bedwell estuary 4,3,chum,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1012,49,2019,10,5,Bedwell estuary 4,4,chum,48,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1013,49,2019,10,5,Bedwell estuary 4,5,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1014,49,2019,10,5,Bedwell estuary 4,6,chinook,46,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,neck wound,0,0,0,0,0,0
1015,49,2019,10,5,Bedwell estuary 4,7,chum,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1016,49,2019,10,5,Bedwell estuary 4,8,chum,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1017,49,2019,10,5,Bedwell estuary 4,9,chum,42,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1018,49,2019,10,5,Bedwell estuary 4,10,chum,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1019,49,2019,10,5,Bedwell estuary 4,11,chum,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1020,49,2019,10,5,Bedwell estuary 4,12,chum,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1021,49,2019,10,5,Bedwell estuary 4,13,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1022,49,2019,10,5,Bedwell estuary 4,14,chum,42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1023,49,2019,10,5,Bedwell estuary 4,15,chum,46,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1024,49,2019,10,5,Bedwell estuary 4,16,chum,45,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1025,50,2019,10,5,Sniffles 2,1,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1026,50,2019,10,5,Sniffles 2,2,chum,44,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1027,50,2019,10,5,Sniffles 2,3,chum,44,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,2,2
1028,50,2019,10,5,Sniffles 2,4,chum,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1029,50,2019,10,5,Sniffles 2,5,chum,38,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1030,50,2019,10,5,Sniffles 2,6,chum,52,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1031,50,2019,10,5,Sniffles 2,7,chum,43,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1
1032,50,2019,10,5,Sniffles 2,8,chum,41,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1033,50,2019,10,5,Sniffles 2,9,chum,40,6,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,ANF-H,0,0,0,0,0,0
1034,50,2019,10,5,Sniffles 2,10,chum,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1035,50,2019,10,5,Sniffles 2,11,chum,42,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
1036,50,2019,10,5,Sniffles 2,12,chum,44,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1037,50,2019,10,5,Sniffles 2,13,chum,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1038,50,2019,10,5,Sniffles 2,14,chum,42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1039,50,2019,10,5,Sniffles 2,15,chum,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1040,50,2019,10,5,Sniffles 2,16,chum,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1041,51,2019,10,5,Sniffles 2,1,chum,42,7,,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,1,0,0,4,4
1042,51,2019,10,5,Sniffles 2,2,chum,38,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
1043,51,2019,10,5,Sniffles 2,3,chum,50,7,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,0,0,2,7
1044,51,2019,10,5,Sniffles 2,4,chum,49,7,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,1,0,0,0,1
1045,51,2019,10,5,Sniffles 2,5,chum,43,6,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,5,5
1046,51,2019,10,5,Sniffles 2,6,chum,52,9,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,1,2
1047,51,2019,10,5,Sniffles 2,7,chum,44,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,1,3
1048,51,2019,10,5,Sniffles 2,8,chum,42,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,2,3
1049,51,2019,10,5,Sniffles 2,9,chum,39,6,1,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,1,0,0,4,5
1050,51,2019,10,5,Sniffles 2,10,chum,42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1051,51,2019,10,5,Sniffles 2,11,chum,42,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,2,3
1052,51,2019,10,5,Sniffles 2,12,chum,43,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
1053,51,2019,10,5,Sniffles 2,13,chum,47,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1054,51,2019,10,5,Sniffles 2,14,chum,43,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
1055,51,2019,10,5,Sniffles 2,15,chum,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1056,51,2019,10,5,Sniffles 2,16,chum,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1057,51,2019,10,5,Sniffles 2,17,chum,40,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
1058,51,2019,10,5,Sniffles 2,18,chum,45,6,1,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,1,0,0,2,3
1059,51,2019,10,5,Sniffles 2,19,chum,42,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,1,2
1060,51,2019,10,5,Sniffles 2,20,chum,43,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
1061,51,2019,10,5,Sniffles 2,21,chum,44,7,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,1,0,1,2,2
1062,51,2019,10,5,Sniffles 2,22,chum,43,7,,3,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,1,0,0,3,3
1063,51,2019,10,5,Sniffles 2,23,chum,43,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1064,51,2019,10,5,Sniffles 2,24,chum,45,6,,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,1,0,0,4,4
1065,51,2019,10,5,Sniffles 2,25,chum,41,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1066,51,2019,10,5,Sniffles 2,26,chum,46,6,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,2,3
1067,51,2019,10,5,Sniffles 2,27,chum,42,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,3
1068,51,2019,10,5,Sniffles 2,28,chum,41,6,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,1,0,0,1,2
1069,51,2019,10,5,Sniffles 2,29,chum,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1070,51,2019,10,5,Sniffles 2,30,chum,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1071,51,2019,10,5,Sniffles 2,31,chum,42,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,3
1072,51,2019,10,5,Sniffles 2,32,chum,38,6,1,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,1,0,0,2,3
1073,51,2019,10,5,Sniffles 2,33,chum,40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1074,51,2019,10,5,Sniffles 2,34,chum,41,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1
1075,51,2019,10,5,Sniffles 2,35,chum,40,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,2,2
1076,51,2019,10,5,Sniffles 2,36,chum,40,6,,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,1,0,0,4,4
1077,51,2019,10,5,Sniffles 2,37,chum,38,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,1,2
1078,51,2019,10,5,Sniffles 2,38,chum,45,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,1,2
1079,51,2019,10,5,Sniffles 2,39,chum,46,8,2,3,2,,,,,,,,,,,,,1,,,1,,,,,,,,,,7,1,0,0,5,7
1080,51,2019,10,5,Sniffles 2,40,chum,40,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,3,5
1081,51,2019,10,5,Sniffles 2,41,chum,39,6,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,2,3
1082,51,2019,10,5,Sniffles 2,42,chum,38,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,3
1083,51,2019,10,5,Sniffles 2,43,chum,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1084,51,2019,10,5,Sniffles 2,44,chum,42,6,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,3,4
1085,51,2019,10,5,Sniffles 2,45,chum,45,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,2,3
1086,51,2019,10,5,Sniffles 2,46,chum,41,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,2
1087,51,2019,10,5,Sniffles 2,47,chum,39,5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0
1088,51,2019,10,5,Sniffles 2,48,chum,41,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,1,4
1089,51,2019,10,5,Sniffles 2,49,chum,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1090,51,2019,10,5,Sniffles 2,50,chum,39,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1091,51,2019,14,5,Bedwell River,1,coho,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1092,51,2019,14,5,Bedwell River,1,chum,53,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1093,51,2019,14,5,Bedwell River,2,chinook,51,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1094,51,2019,14,5,Bedwell River,3,chum,53,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1095,51,2019,14,5,Bedwell River,4,chum,45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1096,51,2019,14,5,Bedwell River,5,chinook,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1097,51,2019,14,5,Bedwell River,6,chum,54,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1098,51,2019,14,5,Bedwell River,7,chum,46,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1099,51,2019,14,5,Bedwell River,8,chum,42,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1100,51,2019,14,5,Bedwell River,9,chum,47,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1101,51,2019,14,5,Bedwell River,10,chinook,50,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1102,51,2019,14,5,Bedwell River,11,chinook,40,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1103,51,2019,14,5,Bedwell River,12,chum,43,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1104,51,2019,14,5,Bedwell River,13,chum,54,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1105,51,2019,14,5,Bedwell River,14,chinook,56,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1106,51,2019,14,5,Bedwell River,15,chum,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1107,51,2019,14,5,Bedwell River,16,chum,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1108,51,2019,14,5,Bedwell River,17,chum,41,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1109,51,2019,14,5,Bedwell River,18,chinook,50,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1110,51,2019,14,5,Bedwell River,19,chum,44,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1111,51,2019,14,5,Bedwell River,20,chinook,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1112,51,2019,14,5,Bedwell River,21,chum,38,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1113,51,2019,14,5,Bedwell River,22,chinook,52,9,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,0,0,0,0,0
1114,51,2019,14,5,Bedwell River,23,chum,48,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1115,51,2019,14,5,Bedwell River,24,chinook,43,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1116,51,2019,14,5,Bedwell River,25,chum,32,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1117,51,2019,14,5,Bedwell River,26,chum,53,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1118,51,2019,14,5,Bedwell River,27,chum,53,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1119,51,2019,14,5,Bedwell River,28,chum,47,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1120,51,2019,14,5,Bedwell River,29,chum,53,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1121,51,2019,14,5,Bedwell River,30,chum,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1122,51,2019,14,5,Bedwell River,31,chum,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1123,51,2019,14,5,Bedwell River,32,chum,45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1124,51,2019,14,5,Bedwell River,33,chum,54,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1125,51,2019,14,5,Bedwell River,34,chum,44,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1126,51,2019,14,5,Bedwell River,35,chum,40,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1127,51,2019,14,5,Bedwell River,1,chinook,58,12,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,0,0,0
1128,51,2019,15,5,Cypre River,1,chum,43,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1
1129,51,2019,15,5,Cypre River,2,chum,62,10,1,5,2,,,,,,,,,,,,,2,,,,,,,,1,,1,,GGP,8,1,0,0,7,8
1130,51,2019,15,5,Cypre River,3,coho,87,16,2,1,,,,,,,5,,,,,,,,,,,,,,,1,,,,,8,1,0,0,1,3
1131,51,2019,15,5,Cypre River,1,chum,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
1132,51,2019,15,5,Cypre River,2,coho,82,16,1,4,,,,,,,,,,,,,,2,,,,,,,,,,,,,5,1,0,0,4,5
1133,51,2019,15,5,Cypre River,3,chinook,61,13,3,4,,,,,,,,,,,,,,1,,,,,,,,,,,,,7,1,0,0,4,7
1134,51,2019,15,5,Cypre River,4,coho,85,15,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1
1135,51,2019,15,5,Cypre River,5,chum,56,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1
1136,51,2019,15,5,Cypre River,6,chum,55,9,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,1,0,0,1,1
1137,51,2019,15,5,Cypre River,7,chinook,53,11,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,2,4
1138,51,2019,15,5,Cypre River,8,chinook,62,12,1,3,1,,,,,,,,,,,,,1,,,,,,,,1,,,,,5,1,0,0,4,5
1139,51,2019,15,5,Cypre River,9,chinook,57,10,4,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,1,0,0,0,4
1140,51,2019,15,5,Cypre River,10,chum,56,9,1,1,3,,,,,,2,,,,,,,1,,,,,,,,,,,,,7,1,0,0,4,5
1141,51,2019,15,5,Cypre River,11,chum,55,9,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,1,1,0,0,0,0
